id|product_id|category_id|perusahaan|field|field_value
776|71|1|52|field-5|70.00
777|71|1|52|field-6|Warm White
778|71|1|52|field-7|4
779|71|1|52|field-8|59.86
780|71|1|52|field-9|87814.62
781|71|1|52|field-10|004.1.02.22.15.0011
782|72|1|52|field-0|Panasonic
783|72|1|52|field-1|CFL
784|72|1|52|field-2|EFDHV22D65A2
785|72|1|52|field-3|Spiral
786|72|1|52|field-4|20.73
787|72|1|52|field-5|66.00
788|72|1|52|field-6|Cool Daylight
789|72|1|52|field-7|4
790|72|1|52|field-8|60.53
791|72|1|52|field-9|88799.86
792|72|1|52|field-10|004.1.02.22.15.0012
793|73|1|52|field-0|Panasonic
794|73|1|52|field-1|CFL
795|73|1|52|field-2|EFDHV25L27A2
796|73|1|52|field-3|Spiral
797|73|1|52|field-4|24.80
798|73|1|52|field-5|70.00
799|73|1|52|field-6|Warm White
800|73|1|52|field-7|4
801|73|1|52|field-8|72.42
802|73|1|52|field-9|106234.27
803|73|1|52|field-10|004.1.02.25.15.0013
804|74|1|52|field-0|Panasonic
805|74|1|52|field-1|CFL
806|74|1|52|field-2|EFDHV25D65A2
807|74|1|52|field-3|Spiral
808|74|1|52|field-4|23.84
809|74|1|52|field-5|66.00
810|74|1|52|field-6|Cool Daylight
811|74|1|52|field-7|4
812|74|1|52|field-8|69.61
813|74|1|52|field-9|102121.98
814|74|1|52|field-10|004.1.02.25.15.0014
815|75|1|52|field-0|Panasonic
816|75|1|52|field-1|CFL
817|75|1|52|field-2|EFUHV8L27A2
818|75|1|52|field-3|2U
819|75|1|52|field-4|7.60
820|75|1|52|field-5|57.00
821|75|1|52|field-6|Warm White
822|75|1|52|field-7|4
823|75|1|52|field-8|22.19
824|75|1|52|field-9|32555.66
825|75|1|52|field-10|004.1.01.08.15.0015
826|76|1|52|field-0|Panasonic
827|76|1|52|field-1|CFL
828|76|1|52|field-2|EFUHV8D65A2
829|76|1|52|field-3|2U
830|76|1|52|field-4|7.17
831|76|1|52|field-5|53.00
832|76|1|52|field-6|Cool Daylight
833|76|1|52|field-7|4
834|76|1|52|field-8|20.94
835|76|1|52|field-9|30713.70
836|76|1|52|field-10|004.1.01.08.15.0016
837|77|1|52|field-0|Panasonic
838|77|1|52|field-1|CFL
839|77|1|52|field-2|EFUHV11L27A2
840|77|1|52|field-3|2U
841|77|1|52|field-4|10.80
842|77|1|52|field-5|59.00
843|77|1|52|field-6|Warm White
844|77|1|52|field-7|4
845|77|1|52|field-8|31.54
846|77|1|52|field-9|46263.31
847|77|1|52|field-10|004.1.01.11.15.0017
848|78|1|52|field-0|Panasonic
849|78|1|52|field-1|CFL
850|78|1|52|field-2|EFUHV11D65A2
851|78|1|52|field-3|2U
852|78|1|52|field-4|9.40
853|78|1|52|field-5|56.00
854|78|1|52|field-6|Cool Daylight
855|78|1|52|field-7|4
856|78|1|52|field-8|27.45
857|78|1|52|field-9|40266.22
858|78|1|52|field-10|004.1.01.11.15.0018
859|79|1|52|field-0|Panasonic
860|79|1|52|field-1|CFL
861|79|1|52|field-2|EFUHV14L27A2
862|79|1|52|field-3|2U
863|79|1|52|field-4|13.50
864|79|1|52|field-5|60.00
865|79|1|52|field-6|Warm White
866|79|1|52|field-7|4
867|79|1|52|field-8|39.42
868|79|1|52|field-9|57829.14
869|79|1|52|field-10|004.1.01.14.15.0019
870|80|1|52|field-0|Panasonic
871|80|1|52|field-1|CFL
872|80|1|52|field-2|EFUHV14D65A2
873|80|1|52|field-3|2U
874|80|1|52|field-4|11.30
875|80|1|52|field-5|57.00
876|80|1|52|field-6|Cool Daylight
877|80|1|52|field-7|4
878|80|1|52|field-8|33.00
879|80|1|52|field-9|48405.13
880|80|1|52|field-10|004.1.01.14.15.0020
881|81|1|52|field-0|Panasonic
882|81|1|52|field-1|CFL
883|81|1|52|field-2|EFUHV18L27A2
884|81|1|52|field-3|3U
885|81|1|52|field-4|17.20
886|81|1|52|field-5|61.00
887|81|1|52|field-6|Warm White
888|81|1|52|field-7|3
889|81|1|52|field-8|50.22
890|81|1|52|field-9|73678.61
891|81|1|52|field-10|004.1.01.18.15.0021
892|82|1|52|field-0|Panasonic
893|82|1|52|field-1|CFL
894|82|1|52|field-2|EFUHV23D65A2
895|82|1|52|field-3|3U
896|82|1|52|field-4|21.30
897|82|1|52|field-5|62.00
898|82|1|52|field-6|Warm White
899|82|1|52|field-7|3
900|82|1|52|field-8|62.20
901|82|1|52|field-9|91241.53
902|82|1|52|field-10|004.1.01.23.15.0022
903|83|1|53|field-0|Ekonomat
904|83|1|53|field-1|CFL
905|83|1|53|field-2|Ekonomat 6W
906|83|1|53|field-3|2U
907|83|1|53|field-4|5.90
908|83|1|53|field-5|39.00
909|83|1|53|field-6|Cool Daylight
910|83|1|53|field-7|2
911|83|1|53|field-8|17.23
912|83|1|53|field-9|25273.48
913|83|1|53|field-10|012.1.01.06.15.0001
914|84|1|53|field-0|Ekonomat
915|84|1|53|field-1|CFL
916|84|1|53|field-2|Ekonomat 8W
917|84|1|53|field-3|2U
918|84|1|53|field-4|5.90
919|84|1|53|field-5|39.00
920|84|1|53|field-6|Cool Daylight
921|84|1|53|field-7|2
922|84|1|53|field-8|17.23
923|84|1|53|field-9|25273.48
924|84|1|53|field-10|012.1.01.06.15.0002
925|85|1|53|field-0|Ekonomat
926|85|1|53|field-1|CFL
927|85|1|53|field-2|Ekonomat 10W
928|85|1|53|field-3|2U
929|85|1|53|field-4|6.00
930|85|1|53|field-5|39.00
931|85|1|53|field-6|Cool Daylight
932|85|1|53|field-7|2
933|85|1|53|field-8|17.52
934|85|1|53|field-9|25701.84
935|85|1|53|field-10|012.1.01.06.15.0003
936|86|1|53|field-0|Ekonomat
937|86|1|53|field-1|CFL
938|86|1|53|field-2|Ekonomat 12W
939|86|1|53|field-3|2U
940|86|1|53|field-4|6.40
941|86|1|53|field-5|37.00
942|86|1|53|field-6|Cool Daylight
943|86|1|53|field-7|2
944|86|1|53|field-8|18.69
945|86|1|53|field-9|27415.30
946|86|1|53|field-10|012.1.01.06.15.0004
947|87|1|53|field-0|Ekonomat
948|87|1|53|field-1|CFL
949|87|1|53|field-2|Ekonomat 14W
950|87|1|53|field-3|2U
951|87|1|53|field-4|6.30
952|87|1|53|field-5|37.00
953|87|1|53|field-6|Cool Daylight
954|87|1|53|field-7|2
955|87|1|53|field-8|18.40
956|87|1|53|field-9|26986.93
957|87|1|53|field-10|012.1.01.06.15.0005
958|88|1|53|field-0|Ekonomat
959|88|1|53|field-1|CFL
960|88|1|53|field-2|Ekonomat 16W
961|88|1|53|field-3|2U
962|88|1|53|field-4|6.20
963|88|1|53|field-5|38.00
964|88|1|53|field-6|Cool Daylight
965|88|1|53|field-7|2
966|88|1|53|field-8|18.10
967|88|1|53|field-9|26558.57
968|88|1|53|field-10|012.1.01.06.15.0006
969|89|1|53|field-0|Ekonomat
970|89|1|53|field-1|CFL
971|89|1|53|field-2|Ekonomat 18W
972|89|1|53|field-3|2U
973|89|1|53|field-4|6.70
974|89|1|53|field-5|34.00
975|89|1|53|field-6|Cool Daylight
976|89|1|53|field-7|2
977|89|1|53|field-8|19.56
978|89|1|53|field-9|28700.39
979|89|1|53|field-10|012.1.01.07.15.0007
980|90|1|53|field-0|Ekonomat
981|90|1|53|field-1|CFL
982|90|1|53|field-2|Ekonomat 20W
983|90|1|53|field-3|2U
984|90|1|53|field-4|6.80
985|90|1|53|field-5|35.00
986|90|1|53|field-6|Cool Daylight
987|90|1|53|field-7|2
988|90|1|53|field-8|19.86
989|90|1|53|field-9|29128.75
990|90|1|53|field-10|012.1.01.07.15.0008
991|91|1|53|field-0|Optima
992|91|1|53|field-1|CFL
993|91|1|53|field-2|Optima 6W
994|91|1|53|field-3|2U
995|91|1|53|field-4|5.80
996|91|1|53|field-5|34.00
997|91|1|53|field-6|Cool Daylight
998|91|1|53|field-7|2
999|91|1|53|field-8|16.94
1000|91|1|53|field-9|24845.11
1001|91|1|53|field-10|012.2.01.06.15.0009
1002|92|1|53|field-0|Optima
1003|92|1|53|field-1|CFL
1004|92|1|53|field-2|Optima 8W
1005|92|1|53|field-3|2U
1006|92|1|53|field-4|5.80
1007|92|1|53|field-5|35.00
1008|92|1|53|field-6|Cool Daylight
1009|92|1|53|field-7|2
1010|92|1|53|field-8|16.94
1011|92|1|53|field-9|24845.11
1012|92|1|53|field-10|012.2.01.06.15.0010
1013|93|1|53|field-0|Optima
1014|93|1|53|field-1|CFL
1015|93|1|53|field-2|Optima 10W
1016|93|1|53|field-3|2U
1017|93|1|53|field-4|5.80
1018|93|1|53|field-5|35.00
1019|93|1|53|field-6|Cool Daylight
1020|93|1|53|field-7|2
1021|93|1|53|field-8|16.94
1022|93|1|53|field-9|24845.11
1023|93|1|53|field-10|012.2.01.06.15.0011
1024|94|1|53|field-0|Optima
1025|94|1|53|field-1|CFL
1026|94|1|53|field-2|Optima 12W
1027|94|1|53|field-3|2U
1028|94|1|53|field-4|6.30
1029|94|1|53|field-5|38.00
1030|94|1|53|field-6|Cool Daylight
1031|94|1|53|field-7|2
1032|94|1|53|field-8|18.40
1033|94|1|53|field-9|26986.93
1034|94|1|53|field-10|012.2.01.06.15.0012
1035|95|1|53|field-0|Optima
1036|95|1|53|field-1|CFL
1037|95|1|53|field-2|Optima 14W
1038|95|1|53|field-3|2U
1039|95|1|53|field-4|6.30
1040|95|1|53|field-5|36.00
1041|95|1|53|field-6|Cool Daylight
1042|95|1|53|field-7|2
1043|95|1|53|field-8|18.40
1044|95|1|53|field-9|26986.93
1045|95|1|53|field-10|012.2.01.06.15.0013
1046|96|1|53|field-0|Optima
1047|96|1|53|field-1|CFL
1048|96|1|53|field-2|Optima 16W
1049|96|1|53|field-3|2U
1050|96|1|53|field-4|6.30
1051|96|1|53|field-5|36.00
1052|96|1|53|field-6|Cool Daylight
1053|96|1|53|field-7|2
1054|96|1|53|field-8|18.40
1055|96|1|53|field-9|26986.93
1056|96|1|53|field-10|012.2.01.06.15.0014
1057|97|1|53|field-0|Optima
1058|97|1|53|field-1|CFL
1059|97|1|53|field-2|Optima 18W
1060|97|1|53|field-3|2U
1061|97|1|53|field-4|6.90
1062|97|1|53|field-5|42.00
1063|97|1|53|field-6|Cool Daylight
1064|97|1|53|field-7|2
1065|97|1|53|field-8|20.15
1066|97|1|53|field-9|29557.12
1067|97|1|53|field-10|012.2.01.07.15.0015
1068|98|1|53|field-0|Optima
1069|98|1|53|field-1|CFL
1070|98|1|53|field-2|Optima 20W
1071|98|1|53|field-3|2U
1072|98|1|53|field-4|6.70
1073|98|1|53|field-5|42.00
1074|98|1|53|field-6|Cool Daylight
1075|98|1|53|field-7|2
1076|98|1|53|field-8|19.56
1077|98|1|53|field-9|28700.39
1078|98|1|53|field-10|012.2.01.07.15.0016
1079|99|1|51|field-0|ATAMA XTRA
1080|99|1|51|field-1|CFL
1081|99|1|51|field-2|ATAMA XTRA Tipe 8
1082|99|1|51|field-3|Spiral
1083|99|1|51|field-4|7.70
1084|99|1|51|field-5|37.74
1085|99|1|51|field-6|Cool Daylight
1086|99|1|51|field-7|2
1087|99|1|51|field-8|22.48
1088|99|1|51|field-9|32984.03
1089|99|1|51|field-10|006.2.02.08.15.0001
1090|100|1|51|field-0|ATAMA XTRA
1091|100|1|51|field-1|CFL
1092|100|1|51|field-2|ATAMA XTRA Tipe 10
1093|100|1|51|field-3|Spiral
1094|100|1|51|field-4|8.70
1095|100|1|51|field-5|38.64
1096|100|1|51|field-6|Cool Daylight
1097|100|1|51|field-7|2
1098|100|1|51|field-8|25.40
1099|100|1|51|field-9|37267.67
1100|100|1|51|field-10|006.2.02.10.15.0002
1101|101|1|51|field-0|ATAMA XTRA
1102|101|1|51|field-1|CFL
1103|101|1|51|field-2|ATAMA XTRA Tipe 12
1104|101|1|51|field-3|Spiral
1105|101|1|51|field-4|9.30
1106|101|1|51|field-5|41.14
1107|101|1|51|field-6|Cool Daylight
1108|101|1|51|field-7|2
1109|101|1|51|field-8|27.16
1110|101|1|51|field-9|39837.85
1111|101|1|51|field-10|006.2.02.11.15.0003
1112|102|1|51|field-0|FLU-RO DELUXE
1113|102|1|51|field-1|CFL
1114|102|1|51|field-2|FLU-RO DELUXE Tipe 8
1115|102|1|51|field-3|Spiral
1116|102|1|51|field-4|7.80
1117|102|1|51|field-5|35.10
1118|102|1|51|field-6|Cool Daylight
1119|102|1|51|field-7|2
1120|102|1|51|field-8|22.78
1121|102|1|51|field-9|33412.39
1122|102|1|51|field-10|006.8.02.08.15.0004
1123|103|1|51|field-0|FLU-RO DELUXE
1124|103|1|51|field-1|CFL
1125|103|1|51|field-2|FLU-RO DELUXE Tipe 10
1126|103|1|51|field-3|Spiral
1127|103|1|51|field-4|8.70
1128|103|1|51|field-5|38.48
1129|103|1|51|field-6|Cool Daylight
1130|103|1|51|field-7|2
1131|103|1|51|field-8|25.40
1132|103|1|51|field-9|37267.67
1133|103|1|51|field-10|006.8.02.10.15.0005
1134|104|1|51|field-0|FLU-RO DELUXE
1135|104|1|51|field-1|CFL
1136|104|1|51|field-2|FLU-RO DELUXE Tipe 12
1137|104|1|51|field-3|Spiral
1138|104|1|51|field-4|9.60
1139|104|1|51|field-5|37.25
1140|104|1|51|field-6|Cool Daylight
1141|104|1|51|field-7|2
1142|104|1|51|field-8|28.03
1143|104|1|51|field-9|41122.94
1144|104|1|51|field-10|006.8.02.11.15.0006
1145|105|1|51|field-0|FLU-RO DELUXE
1146|105|1|51|field-1|CFL
1147|105|1|51|field-2|FLU-RO DELUXE Tipe 30
1148|105|1|51|field-3|Spiral
1149|105|1|51|field-4|13.20
1150|105|1|51|field-5|39.72
1151|105|1|51|field-6|Cool Daylight
1152|105|1|51|field-7|2
1153|105|1|51|field-8|38.54
1154|105|1|51|field-9|56544.05
1155|105|1|51|field-10|006.8.02.15.15.0007
1156|106|1|51|field-0|FOELTIX ULTRA
1157|106|1|51|field-1|CFL
1158|106|1|51|field-2|FOELTIX ULTRA Tipe 8
1159|106|1|51|field-3|Spiral
1160|106|1|51|field-4|7.70
1161|106|1|51|field-5|37.30
1162|106|1|51|field-6|Cool Daylight
1163|106|1|51|field-7|2
1164|106|1|51|field-8|22.48
1165|106|1|51|field-9|32984.03
1166|106|1|51|field-10|006.9.02.08.15.0008
1167|107|1|51|field-0|FOELTIX ULTRA
1168|107|1|51|field-1|CFL
1169|107|1|51|field-2|FOELTIX ULTRA Tipe 10
1170|107|1|51|field-3|Spiral
1171|107|1|51|field-4|8.50
1172|107|1|51|field-5|41.04
1173|107|1|51|field-6|Cool Daylight
1174|107|1|51|field-7|2
1175|107|1|51|field-8|24.82
1176|107|1|51|field-9|36410.94
1177|107|1|51|field-10|006.9.02.10.15.0009
1178|108|1|51|field-0|FOELTIX ULTRA
1179|108|1|51|field-1|CFL
1180|108|1|51|field-2|FOELTIX ULTRA Tipe 12
1181|108|1|51|field-3|Spiral
1182|108|1|51|field-4|9.30
1183|108|1|51|field-5|37.08
1184|108|1|51|field-6|Cool Daylight
1185|108|1|51|field-7|2
1186|108|1|51|field-8|27.16
1187|108|1|51|field-9|39837.85
1188|108|1|51|field-10|006.9.02.11.15.0010
1189|109|1|51|field-0|SCHEIN NET XTRA
1190|109|1|51|field-1|CFL
1191|109|1|51|field-2|SCHEIN NET XTRA Tipe 8
1192|109|1|51|field-3|Spiral
1193|109|1|51|field-4|7.70
1194|109|1|51|field-5|35.85
1195|109|1|51|field-6|Cool Daylight
1196|109|1|51|field-7|2
1197|109|1|51|field-8|22.48
1198|109|1|51|field-9|32984.03
1199|109|1|51|field-10|006.10.02.08.15.0011
1200|110|1|51|field-0|SCHEIN NET XTRA
1201|110|1|51|field-1|CFL
1202|110|1|51|field-2|SCHEIN NET XTRA Tipe 10
1203|110|1|51|field-3|Spiral
1204|110|1|51|field-4|8.50
1205|110|1|51|field-5|37.81
1206|110|1|51|field-6|Cool Daylight
1207|110|1|51|field-7|2
1208|110|1|51|field-8|24.82
1209|110|1|51|field-9|36410.94
1210|110|1|51|field-10|006.10.02.10.15.0012
1211|111|1|51|field-0|TRANX
1212|111|1|51|field-1|CFL
1213|111|1|51|field-2|TRANX Tipe 25
1214|111|1|51|field-3|Spiral
1215|111|1|51|field-4|12.70
1216|111|1|51|field-5|39.82
1217|111|1|51|field-6|Cool Daylight
1218|111|1|51|field-7|2
1219|111|1|51|field-8|37.08
1220|111|1|51|field-9|54402.23
1221|111|1|51|field-10|006.11.02.14.15.0013
1222|112|1|51|field-0|TRANX
1223|112|1|51|field-1|CFL
1224|112|1|51|field-2|TRANX Tipe 30
1225|112|1|51|field-3|Spiral
1226|112|1|51|field-4|13.50
1227|112|1|51|field-5|38.80
1228|112|1|51|field-6|Cool Daylight
1229|112|1|51|field-7|2
1230|112|1|51|field-8|39.42
1231|112|1|51|field-9|57829.14
1232|112|1|51|field-10|006.11.02.15.15.0014
1233|113|1|51|field-0|TRANX
1234|113|1|51|field-1|CFL
1235|113|1|51|field-2|TRANX Tipe 35
1236|113|1|51|field-3|Spiral
1237|113|1|51|field-4|13.40
1238|113|1|51|field-5|38.90
1239|113|1|51|field-6|Cool Daylight
1240|113|1|51|field-7|2
1241|113|1|51|field-8|39.13
1242|113|1|51|field-9|57400.78
1243|113|1|51|field-10|006.11.02.15.15.0015
1244|114|1|51|field-0|TRANX
1245|114|1|51|field-1|CFL
1246|114|1|51|field-2|TRANX Tipe 5
1247|114|1|51|field-3|2U
1248|114|1|51|field-4|4.70
1249|114|1|51|field-5|37.20
1250|114|1|51|field-6|Cool Daylight
1251|114|1|51|field-7|2
1252|114|1|51|field-8|13.72
1253|114|1|51|field-9|20133.11
1254|114|1|51|field-10|006.11.01.05.15.0016
1255|115|1|51|field-0|TRANX
1256|115|1|51|field-1|CFL
1257|115|1|51|field-2|TRANX Tipe 7
1258|115|1|51|field-3|2U
1259|115|1|51|field-4|4.60
1260|115|1|51|field-5|36.86
1261|115|1|51|field-6|Cool Daylight
1262|115|1|51|field-7|2
1263|115|1|51|field-8|13.43
1264|115|1|51|field-9|19704.74
1265|115|1|51|field-10|006.11.01.05.15.0017
1266|116|1|51|field-0|TRANX
1267|116|1|51|field-1|CFL
1268|116|1|51|field-2|TRANX Tipe 9
1269|116|1|51|field-3|2U
1270|116|1|51|field-4|5.50
1271|116|1|51|field-5|42.27
1272|116|1|51|field-6|Cool Daylight
1273|116|1|51|field-7|2
1274|116|1|51|field-8|16.06
1275|116|1|51|field-9|23560.02
1276|116|1|51|field-10|006.11.01.06.15.0018
1277|117|1|51|field-0|TRANX
1278|117|1|51|field-1|CFL
1279|117|1|51|field-2|TRANX Tipe 11
1280|117|1|51|field-3|2U
1281|117|1|51|field-4|5.40
1282|117|1|51|field-5|43.45
1283|117|1|51|field-6|Cool Daylight
1284|117|1|51|field-7|2
1285|117|1|51|field-8|15.77
1286|117|1|51|field-9|23131.66
1287|117|1|51|field-10|006.11.01.06.15.0019
1288|118|1|51|field-0|TRANX
1289|118|1|51|field-1|CFL
1290|118|1|51|field-2|TRANX Tipe 15
1291|118|1|51|field-3|2U
1292|118|1|51|field-4|6.00
1293|118|1|51|field-5|41.09
1294|118|1|51|field-6|Cool Daylight
1295|118|1|51|field-7|2
1296|118|1|51|field-8|17.52
1297|118|1|51|field-9|25701.84
1298|118|1|51|field-10|006.11.01.07.15.0020
1299|119|1|51|field-0|TRANX
1300|119|1|51|field-1|CFL
1301|119|1|51|field-2|TRANX Tipe 18
1302|119|1|51|field-3|2U
1303|119|1|51|field-4|7.10
1304|119|1|51|field-5|39.35
1305|119|1|51|field-6|Cool Daylight
1306|119|1|51|field-7|2
1307|119|1|51|field-8|20.73
1308|119|1|51|field-9|30413.84
1309|119|1|51|field-10|006.11.01.08.15.0021
1310|120|1|51|field-0|TRANX
1311|120|1|51|field-1|CFL
1312|120|1|51|field-2|TRANX Tipe 20
1313|120|1|51|field-3|2U
1314|120|1|51|field-4|6.80
1315|120|1|51|field-5|40.48
1316|120|1|51|field-6|Cool Daylight
1317|120|1|51|field-7|2
1318|120|1|51|field-8|19.86
1319|120|1|51|field-9|29128.75
1320|120|1|51|field-10|006.11.01.08.15.0022
1321|121|1|51|field-0|ATAMA E
1322|121|1|51|field-1|CFL
1323|121|1|51|field-2|ATAMA E Tipe 6
1324|121|1|51|field-3|2U
1325|121|1|51|field-4|7.10
1326|121|1|51|field-5|45.38
1327|121|1|51|field-6|Cool Daylight
1328|121|1|51|field-7|3
1329|121|1|51|field-8|20.73
1330|121|1|51|field-9|30413.84
1331|121|1|51|field-10|006.12.01.06.15.0023
1332|122|1|51|field-0|ATAMA E
1333|122|1|51|field-1|CFL
1334|122|1|51|field-2|ATAMA E Tipe 8
1335|122|1|51|field-3|2U
1336|122|1|51|field-4|7.00
1337|122|1|51|field-5|45.47
1338|122|1|51|field-6|Cool Daylight
1339|122|1|51|field-7|3
1340|122|1|51|field-8|20.44
1341|122|1|51|field-9|29985.48
1342|122|1|51|field-10|006.12.01.06.15.0024
1343|123|1|51|field-0|ATAMA E
1344|123|1|51|field-1|CFL
1345|123|1|51|field-2|ATAMA E Tipe 10
1346|123|1|51|field-3|2U
1347|123|1|51|field-4|7.00
1348|123|1|51|field-5|46.62
1349|123|1|51|field-6|Cool Daylight
1350|123|1|51|field-7|3
1351|123|1|51|field-8|20.44
1352|123|1|51|field-9|29985.48
1353|123|1|51|field-10|006.12.01.07.15.0025
1354|124|1|51|field-0|ATAMA E
1355|124|1|51|field-1|CFL
1356|124|1|51|field-2|ATAMA E Tipe 12
1357|124|1|51|field-3|2U
1358|124|1|51|field-4|7.00
1359|124|1|51|field-5|44.64
1360|124|1|51|field-6|Cool Daylight
1361|124|1|51|field-7|3
1362|124|1|51|field-8|20.44
1363|124|1|51|field-9|29985.48
1364|124|1|51|field-10|006.12.01.07.15.0026
1365|125|1|51|field-0|ATAMA E
1366|125|1|51|field-1|CFL
1367|125|1|51|field-2|ATAMA E Tipe 14
1368|125|1|51|field-3|2U
1369|125|1|51|field-4|7.70
1370|125|1|51|field-5|45.93
1371|125|1|51|field-6|Cool Daylight
1372|125|1|51|field-7|3
1373|125|1|51|field-8|22.48
1374|125|1|51|field-9|32984.03
1375|125|1|51|field-10|006.12.01.08.15.0027
1376|126|1|51|field-0|ATAMA E
1377|126|1|51|field-1|CFL
1378|126|1|51|field-2|ATAMA E Tipe 16
1379|126|1|51|field-3|2U
1380|126|1|51|field-4|7.60
1381|126|1|51|field-5|45.68
1382|126|1|51|field-6|Cool Daylight
1383|126|1|51|field-7|3
1384|126|1|51|field-8|22.19
1385|126|1|51|field-9|32555.66
1386|126|1|51|field-10|006.12.01.08.15.0028
1387|127|1|51|field-0|ATAMA E
1388|127|1|51|field-1|CFL
1389|127|1|51|field-2|ATAMA E Tipe 18
1390|127|1|51|field-3|2U
1391|127|1|51|field-4|8.30
1392|127|1|51|field-5|48.47
1393|127|1|51|field-6|Cool Daylight
1394|127|1|51|field-7|3
1395|127|1|51|field-8|24.24
1396|127|1|51|field-9|35554.21
1397|127|1|51|field-10|006.12.01.08.15.0029
1398|128|1|51|field-0|ATAMA E
1399|128|1|51|field-1|CFL
1400|128|1|51|field-2|ATAMA E Tipe 20
1401|128|1|51|field-3|2U
1402|128|1|51|field-4|8.40
1403|128|1|51|field-5|47.03
1404|128|1|51|field-6|Cool Daylight
1405|128|1|51|field-7|3
1406|128|1|51|field-8|24.53
1407|128|1|51|field-9|35982.58
1408|128|1|51|field-10|006.12.01.08.15.0030
1409|129|1|51|field-0|SCHEIN NET E
1410|129|1|51|field-1|CFL
1411|129|1|51|field-2|SCHEIN NET E Tipe 6
1412|129|1|51|field-3|2U
1413|129|1|51|field-4|7.10
1414|129|1|51|field-5|44.81
1415|129|1|51|field-6|Cool Daylight
1416|129|1|51|field-7|3
1417|129|1|51|field-8|20.73
1418|129|1|51|field-9|30413.84
1419|129|1|51|field-10|006.13.01.06.15.0031
1420|130|1|51|field-0|SCHEIN NET E
1421|130|1|51|field-1|CFL
1422|130|1|51|field-2|SCHEIN NET E Tipe 8
1423|130|1|51|field-3|2U
1424|130|1|51|field-4|7.00
1425|130|1|51|field-5|45.10
1426|130|1|51|field-6|Cool Daylight
1427|130|1|51|field-7|3
1428|130|1|51|field-8|20.44
1429|130|1|51|field-9|29985.48
1430|130|1|51|field-10|006.13.01.06.15.0032
1431|131|1|51|field-0|SCHEIN NET E
1432|131|1|51|field-1|CFL
1433|131|1|51|field-2|SCHEIN NET E Tipe 10
1434|131|1|51|field-3|2U
1435|131|1|51|field-4|7.00
1436|131|1|51|field-5|44.73
1437|131|1|51|field-6|Cool Daylight
1438|131|1|51|field-7|3
1439|131|1|51|field-8|20.44
1440|131|1|51|field-9|29985.48
1441|131|1|51|field-10|006.13.01.07.15.0033
1442|132|1|51|field-0|SCHEIN NET E
1443|132|1|51|field-1|CFL
1444|132|1|51|field-2|SCHEIN NET E Tipe 12
1445|132|1|51|field-3|2U
1446|132|1|51|field-4|7.00
1447|132|1|51|field-5|46.08
1448|132|1|51|field-6|Cool Daylight
1449|132|1|51|field-7|3
1450|132|1|51|field-8|20.44
1451|132|1|51|field-9|29985.48
1452|132|1|51|field-10|006.13.01.07.15.0034
1453|133|1|51|field-0|SCHEIN NET E
1454|133|1|51|field-1|CFL
1455|133|1|51|field-2|SCHEIN NET E Tipe 14
1456|133|1|51|field-3|2U
1457|133|1|51|field-4|7.60
1458|133|1|51|field-5|46.78
1459|133|1|51|field-6|Cool Daylight
1460|133|1|51|field-7|3
1461|133|1|51|field-8|22.19
1462|133|1|51|field-9|32555.66
1463|133|1|51|field-10|006.13.01.08.15.0035
1464|134|1|51|field-0|SCHEIN NET E
1465|134|1|51|field-1|CFL
1466|134|1|51|field-2|SCHEIN NET E Tipe 16
1467|134|1|51|field-3|2U
1468|134|1|51|field-4|7.60
1469|134|1|51|field-5|47.79
1470|134|1|51|field-6|Cool Daylight
1471|134|1|51|field-7|3
1472|134|1|51|field-8|22.19
1473|134|1|51|field-9|32555.66
1474|134|1|51|field-10|006.13.01.08.15.0036
1475|135|1|51|field-0|SCHEIN NET E
1476|135|1|51|field-1|CFL
1477|135|1|51|field-2|SCHEIN NET E Tipe 18
1478|135|1|51|field-3|2U
1479|135|1|51|field-4|8.10
1480|135|1|51|field-5|47.58
1481|135|1|51|field-6|Cool Daylight
1482|135|1|51|field-7|3
1483|135|1|51|field-8|23.65
1484|135|1|51|field-9|34697.48
1485|135|1|51|field-10|006.13.01.08.15.0037
1486|136|1|51|field-0|SCHEIN NET E
1487|136|1|51|field-1|CFL
1488|136|1|51|field-2|SCHEIN NET E Tipe 20
1489|136|1|51|field-3|2U
1490|136|1|51|field-4|8.30
1491|136|1|51|field-5|48.06
1492|136|1|51|field-6|Cool Daylight
1493|136|1|51|field-7|3
1494|136|1|51|field-8|24.24
1495|136|1|51|field-9|35554.21
1496|136|1|51|field-10|006.13.01.08.15.0038
1497|137|1|51|field-0|FOELTIX E
1498|137|1|51|field-1|CFL
1499|137|1|51|field-2|FOELTIX E Tipe 6
1500|137|1|51|field-3|2U
1501|137|1|51|field-4|7.00
1502|137|1|51|field-5|45.47
1503|137|1|51|field-6|Cool Daylight
1504|137|1|51|field-7|3
1505|137|1|51|field-8|20.44
1506|137|1|51|field-9|29985.48
1507|137|1|51|field-10|006.14.01.06.15.0039
1508|138|1|51|field-0|FOELTIX E
1509|138|1|51|field-1|CFL
1510|138|1|51|field-2|FOELTIX E Tipe 8
1511|138|1|51|field-3|2U
1512|138|1|51|field-4|7.10
1513|138|1|51|field-5|45.37
1514|138|1|51|field-6|Cool Daylight
1515|138|1|51|field-7|3
1516|138|1|51|field-8|20.73
1517|138|1|51|field-9|30413.84
1518|138|1|51|field-10|006.14.01.06.15.0040
